技能ID;技能名称;技能描述;消耗;何时触发;触发辅助;对敌我方;目标类型;选择规则;选择范围;效果类型;效果值;附带技能;回合最大使用次数;单场最大使用次数;是否有有益的;是否处于调试中
28341;大闹天宫;敌方回合开始，召唤2体【基因克隆体】，任意单位离场，永久＋1攻击。;0;37;0;1;6;0;0;3;1;0;-1;-1;1;0
28342;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。;0;31;0;1;1;2;0;6;29828;0;-1;-1;1;0
28343;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。;0;31;0;1;1;2;0;6;29830;0;-1;-1;1;0
28344;大闹天空无敌;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29819;25;51;0;-1;-1;1;0
28345;大闹天空无敌;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29822;25;51;0;-1;-1;1;0
28346;猿军;我方任意单位被攻击暴露时清除敌方全体单位，任意单位离场，敌方随机单位，失去10点生命值。;0;37;0;0;4;2;0;1;-10;0;-1;-1;1;0
28347;除魔卫道;当敌方使用弹幕卡时，己方所有单位＋5护盾，＋3攻击力；当敌方使用神迹卡时，敌方所有单位失去10点生命值。;0;52;0;1;7;0;0;3;3;0;-1;-1;1;0
28348;除魔卫道;当敌方使用弹幕卡时，己方所有单位＋5护盾，＋3攻击力；当敌方使用神迹卡时，敌方所有单位失去10点生命值。;0;50;0;0;7;0;0;1;-10;0;-1;-1;1;0
28349;土魔像;回合开始主神生命上限＋5，生命＋5。;0;6;0;1;10;0;0;1;5;0;-1;-1;1;0
28350;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;6;0;1;6;0;0;1;-50;0;-1;-1;1;0
28351;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。;0;31;0;1;1;2;0;6;29832;0;-1;-1;1;0
28352;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。;0;31;0;1;1;2;0;6;29833;0;-1;-1;1;0
28354;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。自身离场时，召唤1体【毛】;0;31;0;1;1;2;0;6;29835;0;-1;-1;1;0
28355;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。自身离场时，召唤1体【毛】;0;31;0;1;1;2;0;6;29836;0;-1;-1;1;0
28357;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。自身离场时，召唤1体【毛】;0;21;0;1;1;2;0;6;29829;0;-1;-1;1;0
28358;大闹天宫;【突击】，【忍耐】5。;0;22;0;1;6;0;0;110;5;0;-1;-1;1;0
28359;除雾;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;21;0;0;21;2;0;8;1;0;-1;-1;1;0
28360;苍色之物;【突击】，攻击后离场，离场时己方主神失去5点生命值。离场时，敌方随机解除两格迷雾。;0;3;0;1;5;0;0;75;1;0;16;999;0;0
28361;苍色之物;【突击】，攻击后离场，离场时己方主神失去5点生命值。离场时，敌方随机解除两格迷雾。;0;3;0;1;6;0;0;1;-99;0;-1;-1;1;0
28362;苍色之物;【突击】，攻击后离场，离场时己方主神失去5点生命值。离场时，敌方随机解除两格迷雾。;0;21;0;0;21;2;0;33;1;0;-1;-1;1;0
28363;天龙;【反击】;0;20;0;0;11;0;0;72;1;0;-1;-1;0;0
28801;卑微;【坚壁】，【忍耐】3。失去生命值时，己方主神永久+5攻击力，己方全体获得【圣盾】（每回合至多发动1次）。;0;6;0;1;10;0;0;19;1;28314,28315,28316;-1;-1;1;0
28802;犬神;【忍耐】3，失去生命值时，己方主神永久+2攻击力，敌方随机单位永久-2攻击力。;0;22;0;1;6;0;0;110;3;28317,28318;-1;-1;1;0
28803;祟神;己方祈愿倒计时永久-2。己方回合开始时，己方另一附属神失去4点生命值，己方主神提高5点生命值上限并获得5点生命值。;0;6;0;1;10;0;0;2;5;28319,28320,28321;-1;-1;1;0
28804;卑微Ⅱ;无法攻击，无法移动。敌方回合开始时，敌方随机解除5格迷雾，己方随机覆盖5格迷雾。离场时，己方主神获得5点生命值，永久+2攻击力。;0;21;0;1;10;0;0;3;2;28322,49911,49911,49911,49911,49911,49921,49921,49921,49921,49921;-1;-1;1;0
28805;献身冲动;己方回合开始时，所有单位失去5点生命值。任意单位离场时，己方全体提高5点生命值上限并获得5点生命值。;0;37;0;1;7;0;0;2;5;28323,28324;-1;-1;1;0
28806;渡往常世;攻击时，己方主神+6护盾，所有单位失去6点生命值。;0;40;0;1;10;0;0;5;6;28325;-1;-1;1;0
28807;三寸钉Ⅱ;无法攻击。失去生命值时，敌方随机单位失去等同于自身攻击力的生命值。;0;22;0;0;4;2;0;111;29807;0;-1;-1;1;0
28808;亡失之民;【坚壁】。己方回合开始时，[大国主]本回合+2攻击力，获得5点生命值。己方附属神永久+1攻击力。;0;6;0;1;10;0;0;19;1;28326,28327,28328;-1;-1;1;0
28809;光之回响;己方回合开始时，抽1张卡，敌方随机弃1张手牌。每抽1张卡，召唤1体【虚像】。;0;6;0;1;5;0;0;12;1;28329,28330;-1;-1;1;0
28810;战斗策略;己方回合开始时，己方奥林匹斯势力单位获得【圣盾】，提高5点生命值上限并获得5点生命值。;0;6;0;1;39;0;10007;2;5;28331,28332;-1;-1;1;0
28811;星河陨落;每当手牌数发生变化时，攻击力等于手牌数。命中单位时，敌方所有单位【清除】，所有单位失去8点生命值。;0;61;0;1;6;0;0;84;1;28333,28334;-1;-1;1;0
28812;光之回响;己方回合开始时，抽2张卡，敌方随机弃2张手牌。每抽1张卡，召唤1体【虚像】。;0;6;0;1;5;0;0;12;2;28335,28330;-1;-1;1;0
28813;土魔像;己方回合开始时，己方主神提高5点生命值上限并获得5点生命值。;0;6;0;1;10;0;0;2;5;28349;-1;-1;1;0
28814;土魔像;己方回合开始时，敌方随机单位－5攻击，持续1回合。;0;6;0;0;4;2;0;25;46;0;-1;-1;1;0
28815;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;21;0;0;21;2;0;8;1;28350,28344;-1;-1;1;0
28816;大闹天宫;任意附属神离场时，敌方主神失去15点生命值。;0;8;0;0;10;0;0;1;-15;0;-1;-1;1;0
28817;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。;0;31;0;1;1;2;0;6;29831;28341,28351,28352;-1;-1;1;0
28818;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。自身离场时，召唤1体【毛】。;0;31;0;1;1;2;0;6;29834;28341,28354,28355,28357;-1;-1;1;0
28819;大闹天宫;【突击】，【忍耐】5。;0;3;0;1;5;0;0;75;1;28358;1;999;0;0
28820;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;21;0;0;21;2;0;8;1;28350,28345;-1;-1;1;0
28821;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29825;25;51;28350,28359;-1;-1;1;0
28822;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29828;25;51;28350,28359;-1;-1;1;0
28823;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29830;25;51;28350,28359;-1;-1;1;0
28824;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29831;25;51;28350,28359;-1;-1;1;0
28825;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29832;25;51;28350,28359;-1;-1;1;0
28826;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29833;25;51;28350,28359;-1;-1;1;0
28827;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29834;25;51;28350,28359;-1;-1;1;0
28828;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29835;25;51;28350,28359;-1;-1;1;0
28829;基因克隆体;回合中，若自身在场，则己方主神不受到伤害，己方回合开始时，自身失去50点生命值，自身离场时，随机解除敌方1格迷雾。;0;64;0;1;10;0;29836;25;51;28350,28359;-1;-1;1;0
28830;【忍耐】;【忍耐】5;0;22;0;1;6;0;0;110;5;0;-1;-1;1;0
28831;浑沌;受到伤害时召唤1体天龙，回合开始召唤1体天龙，回合开始己方每存在1体天龙，对敌方一个随机单位造成5点伤害;0;6;0;1;1;2;0;6;29844;0;-1;-1;1;0
28832;元始天尊;回合开始召唤2体天龙，回合开始己方每存在1体天龙，对敌方一个随机单位造成5点伤害;0;6;0;1;1;2;0;6;29847;0;-1;-1;1;0
28833;天手力男;【忍耐】8，任意单位离场时，敌方随机单位离场（每回合至多触发一次)，攻击命中后，敌方主神失去10点生命值。;0;37;0;0;4;2;0;1;-99;0;1;-1;1;0
28834;【忍耐】;【忍耐】8;0;22;0;1;6;0;0;110;8;0;-1;-1;1;0
28921;三寸钉;【忍耐】5。失去生命值时，所有单位失去4点生命值，敌方随机单位失去等同于自身攻击力的生命值。;0;3;0;1;5;0;3;75;1;28301,28302,28303;-1;-1;1;0
28922;决意;【反击】。每当敌方获得1张卡时，己方获得1张卡（每回合至多发动5次）。每获得1张卡，永久+2攻击力。;0;20;0;0;11;0;0;72;1;28304,28305;-1;-1;1;0
28923;天使狩;失去生命值时，召唤1体【地灵Ⅱ型】，自身随机移动至迷雾区域（无迷雾时原地不动）。任意单位离场时，敌方所有单位失去等同于自身当前攻击力的生命值（每回合至多发动1次）。;0;22;0;1;1;2;0;6;29804;28306,28307;-1;-1;1;0
28924;幸魂;己方回合开始时，+6护盾。自身+护盾时，召唤1体【草木灵Ⅱ型】（每回合至多发动2次）。;0;6;0;1;6;0;0;5;6;28308;-1;-1;1;0
28925;亡失之国;【反击】。己方回合开始时，召唤1体【国津神】。任意单位离场时，召唤1体【国津神】。;0;20;0;0;11;0;0;72;1;28309,28310;-1;-1;1;0
28926;霹雳;任意单位离场或敌方回合开始时，敌方随机单位获得【封刃】和【封足】，持续1回合。;0;37;0;0;4;2;0;25;28;28311,28312;-1;-1;1;0
28928;活性森林;己方回合开始时，攻击力变为生命值的1／2，向下取整。己方回合开始时，召唤一体【土精】。;0;6;0;1;6;0;0;20;50;28339;-1;-1;1;0
28929;大闹天宫;敌方回合开始，召唤2体【基因克隆体】，任意单位离场，永久＋1攻击。;0;31;0;1;1;2;0;6;29822;28340,28341;-1;-1;1;0
28930;大闹天宫;敌方回合开始，召唤3体【基因克隆体】，任意单位离场，永久＋1攻击。;0;31;0;1;1;2;0;6;29825;28341,28342,28343;-1;-1;1;0
28931;猿军;己方任意单位被命中暴露时，清除敌方全体单位，任意单位离场，随机对敌方单体失去10点生命值。;0;25;0;0;7;0;0;14;1;28346;-1;-1;1;0
28932;除魔卫道;当敌方使用弹幕卡时，己方所有单位＋5护盾，＋3攻击力；当敌方使用神迹卡时，敌方所有单位失去10点生命值。;0;52;0;1;7;0;0;5;5;28347,28348;-1;-1;1;0
28933;庄周鹏之型;攻击命中后，敌方主神失去10点生命值;0;11;0;0;10;0;0;1;-10;0;-1;-1;1;0
28934;辛计然;【忍耐】5,受到伤害全场失去5点生命值;0;22;0;2;7;0;0;1;-5;28830;-1;-1;1;0
28935;浑沌;受到伤害时召唤1体天龙，回合开始召唤1体天龙，回合开始己方每存在1体天龙，对敌方一个随机单位造成5点伤害;0;22;0;1;1;2;0;6;29844;28831;-1;-1;1;0
28936;元始天尊;回合开始召唤2体天龙，回合开始己方每存在1体天龙，对敌方一个随机单位造成5点伤害;0;6;0;1;1;2;0;6;29847;28832;-1;-1;1;0
28937;天手力男;【忍耐】8，任意单位离场时，敌方随机单位离场（每回合至多触发一次)，攻击命中后，敌方主神失去10点生命值。;0;11;0;0;10;0;0;1;-10;28833,28834;-1;-1;1;0
29000;攻击无消耗;【突击】，攻击后离场。自身离场时，己方主神失去2点生命值。;0;3;0;1;5;0;0;75;1;48888,48886;9;999;0;0
29002;呕;被命中时，己方所有单位失去6点生命值。;0;20;0;1;7;0;0;1;-6;0;-1;-1;1;0
29006;吞噬世界;己方回合开始时，永久＋1攻击力。;0;6;0;1;7;0;0;3;1;0;-1;-1;1;0
29008;隐姬之盾;己方回合开始时，己方所有单位＋3护盾。;0;6;0;1;7;0;0;5;3;0;-1;-1;1;0
29009;隐姬之护;自身＋护盾时，己方所有单位获得2点生命值。;0;2;0;1;7;0;0;1;2;0;-1;-1;1;0
29014;恶之极;离场时，己方所有单位失去15点生命值。;0;21;0;1;7;0;0;1;-15;0;-1;-1;1;0
29015;善之极;离场时，己方所有单位失去15点生命值。;0;21;0;1;7;0;0;1;-15;0;-1;-1;1;0
29067;幸运;自身每回合首次【突击】。;0;3;0;1;5;0;0;75;1;0;1;999;0;0
29111;咸鱼神使;己方回合开始时，随机解除敌方一格迷雾。;0;6;0;0;21;2;0;8;1;0;-1;-1;1;0
29213;不灭裂变;离场时，所有单位失去20点生命值。;0;21;0;2;7;0;0;1;-20;0;-1;-1;1;0
29701;勇壮豪伟;自身失去生命值时，抽1张牌（每回合至多发动3次）。;0;22;0;1;5;0;0;12;1;0;3;-1;1;0
29702;追魂魔喙;攻击时，敌方随机解除1格迷雾。;0;3;0;0;21;2;0;8;1;0;-1;-1;1;0
29703;吞噬世界;任意单位离场时，自身永久＋1攻击力（每回合至多发动1次）。;0;37;0;1;6;0;0;3;1;0;1;-1;1;0
29704;缠绕世界;己方回合开始时，己方全体本回合＋1攻击力。;0;6;0;1;7;0;0;25;45;0;-1;-1;1;0
29705;至黑魔龙;命中敌方单位时，己方主神获得3点生命值。;0;11;0;1;10;0;0;1;3;0;1;-1;1;0
29706;吞食;攻击时，自身本回合＋1攻击力（每回合至多发动2次）。;0;3;0;1;6;0;0;25;17;0;2;-1;1;0
29707;吞噬太阳;每回合首次命中敌人时，敌方所有不处于迷雾的单位失去5点生命值，敌方随机单位解除迷雾（包含已经解除迷雾的单位）。;0;11;0;0;4;2;0;9;1;0;1;999;1;0
29801;沙漠贤者;受到攻击时，所有单位失去5点生命值。;0;20;0;2;7;0;0;1;-5;0;-1;-1;1;0
29802;王的右臂;回合开始与失去生命值时，己方所有单位永久+2攻击力。;0;6;0;1;7;0;0;3;2;29821;-1;-1;1;0
29803;战女神;敌方使用神迹卡时，己方所有单位+6点护盾，永久+6攻击力，获得6点生命值。;0;50;0;1;7;0;0;5;6;29822,29823;-1;-1;1;0
29804;华纳神王;受到攻击时，敌方随机单位【封刃】，随机解除敌方3格迷雾。敌方每获得1张卡，自身永久+1攻击力。;0;20;0;0;4;2;0;25;32;29824,29825,49981,49982;-1;-1;1;0
29806;冈格尼尔!;失去生命值时，敌方全体永久-2攻击力，自身随机移动到迷雾区域。攻击时，敌方全体降低8点生命值上限。;0;22;0;0;7;0;0;3;-2;29829,29828;-1;-1;1;0
29807;日轮渐升;失去生命值时，敌方所有单位【封刃】，持续1回合。回合开始时，己方另一附属神失去5点生命值。;0;22;0;0;7;0;0;25;32;29830;-1;-1;1;0
29808;我是友军!;离场时，所有单位【清除】，敌方主神失去99点生命值，召唤1体【崩塌之义】。;0;21;0;2;7;0;0;14;1;29809,29831;-1;-1;1;0
29809;我是友军!;离场时，所有单位【清除】，敌方主神失去99点生命值，召唤1体【崩塌之义】。;0;21;0;0;10;0;0;1;-99;0;-1;-1;1;0
29810;诅咒;攻击与命中敌方单位时,敌方随机单位失去8点生命值，永久-1攻击力，我方另一附神失去5点生命值。;0;3;0;0;4;2;0;1;-8;29832,29833,29834,29835,29836;-1;-1;1;0
29811;震慑;离场时，敌方随机单位失去7点生命值，【完全复活】，己方全体获得【圣盾】。;0;21;0;0;4;2;0;1;-7;29837,29838;-1;-1;1;0
29812;王的左臂;敌方装填弹幕卡时，敌方所有单位获得【封刃】，持续1回合。敌方攻击时，敌方所有单位【封足】，持续1回合。;0;52;0;0;7;0;0;25;32;29839;-1;-1;1;0
29813;燃烧!;回合开始时，自身失去2点生命值，己方全体获得【圣盾】，敌方全体-2攻击力，持续1回合。;0;6;0;1;7;0;0;25;3;0;-1;-1;1;0
29814;燃烧!;回合开始时，自身失去2点生命值，己方全体获得【圣盾】，敌方全体-2攻击力，持续1回合。;0;6;0;1;6;0;0;1;-2;29813,29840;-1;-1;1;0
29815;灾祸!;敌方【祈愿】时间永久-2。回合开始时，敌方获得3张【灾祸】。;0;0;0;0;5;0;0;30;-2;29841;-1;-1;1;0
29816;净化之火;任意单位离场时，敌方所有单位失去9点生命值，召唤1体【奥西里斯(净化之火)】。;0;37;0;0;7;0;0;1;-9;29817;-1;-1;1;0
29817;净化之火;任意单位离场时，敌方所有单位失去9点生命值，召唤1体【奥西里斯(净化之火)】。;0;37;0;1;1;2;0;6;29970;0;-1;-1;1;0
29818;枯萎之夏;敌方使用弹幕卡时，己方全体获得【圣盾】。敌方使用神迹卡时，敌方主神失去12点生命值。敌方回合开始时，己方主神获得8点生命值和永久+2攻击力。;0;52;0;1;7;0;0;25;3;29842,29843;-1;-1;1;0
29819;净化之火!;回合开始时，己方覆盖4格迷雾，敌方解除4格迷雾。离场时，敌方随机附属神失去26点生命值。;0;21;0;0;36;2;0;1;-26;29844,29845,49971,49972,49973,49981,49982,49983;-1;-1;1;0
29820;枯萎之夏!;回合开始时，所有处于迷雾中的己方单位获得【圣盾】和8点护盾。任意附属神离场时,敌方主神失去22点生命值。;0;6;0;1;3;0;0;25;3;29846,29847;-1;-1;1;0
29821;王的右臂;回合开始与失去生命值时，己方所有单位永久+2攻击力。;0;22;0;1;7;0;0;3;2;0;-1;-1;1;0
29822;战女神;敌方使用神迹卡时，己方所有单位+6点护盾，永久+6攻击力，获得6点生命值。;0;50;0;1;7;0;0;3;6;0;-1;-1;1;0
29823;战女神;敌方使用神迹卡时，己方所有单位+6点护盾，永久+6攻击力，获得6点生命值。;0;50;0;1;7;0;0;1;6;0;-1;-1;1;0
29824;华纳神王;受到攻击时，敌方随机单位【封刃】，随机解除敌方3格迷雾。敌方每获得1张卡，自身永久+1攻击力。;0;20;0;0;21;2;0;8;1;0;-1;-1;1;0
29825;华纳神王;受到攻击时，敌方随机单位【封刃】，随机解除敌方3格迷雾。敌方每获得1张卡，自身永久+1攻击力。;0;68;0;1;6;0;0;3;1;0;-1;-1;1;0
29828;冈格尼尔!;失去生命值时，敌方全体永久-2攻击力，自身随机移动到迷雾区域。攻击时，敌方全体降低8点生命值上限。;0;22;0;1;6;2;0;27;1;0;-1;-1;1;0
